Date,workoutId,exerciseId,singleSetId,exerciseName,reps,weight,fake_user_id
2020-04-08,Q11zFK0Xtq,bOhZg3HbGM,eo9ZttMsdu,Dumbbell Bent Over Row,10,22.67964547178199,fake_id_587
2020-03-09,FbedcAC8Ys,h85ZOw37Wc,5XdtDcrhGX,Dumbbell Bench Press,6,29.483539113316585,fake_id_525
2019-10-19,0VVoSLbIuX,mnwUcsbS9T,dB42LFvUC8,Barbell Bench Press,5,110.0,fake_id_596
2019-10-09,mNdkbnEZDZ,dXqYJgUYO6,7ZJMEwGbxI,Deadlift,8,70.30690096252415,fake_id_601
2019-12-05,1f3LWY2k2t,ZAIuKpHvue,L6YIAci6MJ,Dumbbell Lunge,14,9.071858188712795,fake_id_623
2019-10-14,qqoIQBOBjQ,h85ZOw37Wc,BIDBRIKBEF,Dumbbell Bench Press,12,11.339822735890994,fake_id_531
2020-02-29,5LvcfHAhnn,mvkMgAdecH,RCFsGdHm43,Dumbbell Shoulder Press,4,15.87575183024739,fake_id_513
2019-10-27,GYngfmOGDh,G1mxtZtEs5,ShpIF1EVvN,Back Squat,5,70.0,fake_id_529
2019-09-30,larWTjSzic,G1mxtZtEs5,6qBFenhBOH,Back Squat,5,97.52247552866254,fake_id_617
2019-12-27,QhuEoF85M0,mnwUcsbS9T,rEtHkOY6nS,Barbell Bench Press,8,47.62725549074217,fake_id_504
2019-11-06,L81mwLP58B,G1mxtZtEs5,1so1Rc5o1p,Back Squat,8,27.215574566138386,fake_id_578
2019-11-04,KaARgEuAmM,mvkMgAdecH,i90RERP2YK,Dumbbell Shoulder Press,10,6.8038936415345965,fake_id_578
2019-11-07,As4BhsrZPy,h85ZOw37Wc,aU3Xgpfq0d,Dumbbell Bench Press,8,15.87575183024739,fake_id_613
2019-10-02,RXH3ib30Bz,h85ZOw37Wc,za2qGBzK8C,Dumbbell Bench Press,5,18.14371637742559,fake_id_587
2019-08-13,nhp19z3CzV,dXqYJgUYO6,gWOJIbn1es,Deadlift,5,150.0,fake_id_596
2020-05-30,BjLjbiPy8q,6REm9Tfqpa,ONJDSJOvgO,Dumbbell Row,12,22.67964547178199,fake_id_583
2020-03-09,fxrI0rxK2s,mnwUcsbS9T,QB2psxNzi3,Barbell Bench Press,10,35.0,fake_id_614
2019-09-02,QbDXZgYF8R,52vo7F7CLd,XhbZz8Tz8w,Close-Grip Bench Press,12,54.43114913227677,fake_id_501
2020-01-07,P8oQRxFtrK,6REm9Tfqpa,3genTLLCfR,Dumbbell Row,10,16.0,fake_id_581
2019-08-31,4NewkJ8X87,G1mxtZtEs5,TYlGEohfnj,Back Squat,4,104.32636917019714,fake_id_617
2020-02-23,ImBtK3H4iV,mnwUcsbS9T,BbhLR0HSxT,Barbell Bench Press,5,61.235042773811365,fake_id_513
2019-09-07,2EEfhLywR6,ZAIuKpHvue,DEJGbBgHvc,Dumbbell Lunge,6,11.339822735890994,fake_id_523
2019-09-02,S2KGjkvShZ,mnwUcsbS9T,TtsKsVKPAa,Barbell Bench Press,4,83.91468824559335,fake_id_531
2020-01-29,hilWAloMVy,52vo7F7CLd,I9CSFAEWZj,Close-Grip Bench Press,5,38.55539730202938,fake_id_506
2019-12-13,I4zKP9i99A,G1mxtZtEs5,b49bOYLoCn,Back Squat,10,83.91468824559335,fake_id_509
2020-02-27,6O1ssNjVmy,6REm9Tfqpa,CPJRfNMuYT,Dumbbell Row,12,11.339822735890994,fake_id_518
2019-08-27,Uh9pRbqeSt,mnwUcsbS9T,wNqExwW8Wh,Barbell Bench Press,10,45.35929094356398,fake_id_527
2019-09-05,jvNnU6jtSC,mnwUcsbS9T,Gog7iJpUnb,Barbell Bench Press,5,60.0,fake_id_529
2020-04-14,LYFeZf3xtV,mnwUcsbS9T,qt19fN6dAf,Barbell Bench Press,8,61.235042773811365,fake_id_525
2019-09-11,nm5dbfCDH8,6REm9Tfqpa,ygzTFIIQ6T,Dumbbell Row,12,27.215574566138386,fake_id_546
2019-08-16,RCOU4uO78L,6REm9Tfqpa,1qOy8vzK1N,Dumbbell Row,12,16.0,fake_id_526
2020-02-01,FpMaNR4hPm,52vo7F7CLd,IxAFNJaOpQ,Close-Grip Bench Press,6,52.16318458509857,fake_id_525
2019-12-26,aJ6aJAdEpx,dXqYJgUYO6,CxqNToULmH,Deadlift,11,43.091326396385774,fake_id_506
2020-03-12,rzODZ1et30,h85ZOw37Wc,IvC693yhyA,Dumbbell Bench Press,10,13.607787283069193,fake_id_584
2020-06-09,2mCn5KcLTQ,G1mxtZtEs5,rAMzKItGhP,Back Squat,10,52.16318458509857,fake_id_537
2020-06-26,JdqWkIQEi8,G1mxtZtEs5,nXbl9AtgFi,Back Squat,8,52.16318458509857,fake_id_549
2020-04-25,SDcRZy6fKc,G1mxtZtEs5,4iEDeUW9L2,Back Squat,10,56.69911367945497,fake_id_534
2019-10-05,JsiAtsSics,52vo7F7CLd,5GU9QOYYbb,Close-Grip Bench Press,10,70.30690096252415,fake_id_512
2019-10-08,bEjjFZPmrv,52vo7F7CLd,M3K5etpE8a,Close-Grip Bench Press,6,35.0,fake_id_538
2020-07-10,tJeJVGCb8B,mvkMgAdecH,Lx0lfeTHDC,Dumbbell Shoulder Press,12,5.669911367945497,fake_id_593
2020-04-17,cdYoQ2T6nh,bOhZg3HbGM,IMw5gRwMKS,Dumbbell Bent Over Row,8,13.607787283069193,fake_id_587
2020-01-31,2A2WbkwKlh,mnwUcsbS9T,AQHl3kFFeG,Barbell Bench Press,6,45.0,fake_id_566
2020-07-08,Grci7sCFi7,G1mxtZtEs5,cbaIxqCsoq,Back Squat,8,52.16318458509857,fake_id_560
2020-06-10,kBNo4ckTu9,dXqYJgUYO6,ZmXZerS8ws,Deadlift,10,43.091326396385774,fake_id_521
2020-05-22,EfbSKQ7TIQ,mvkMgAdecH,BMoyQwpGKI,Dumbbell Shoulder Press,15,10.205840462301895,fake_id_583
2020-05-19,bW9u4bg5pG,h85ZOw37Wc,2k4MxjQC3K,Dumbbell Bench Press,6,18.14371637742559,fake_id_593
2020-05-15,fWK1TwZdkU,6REm9Tfqpa,uYlhQ8LZqc,Dumbbell Row,15,11.339822735890994,fake_id_587
2020-07-06,Zkr7R1lvC8,6REm9Tfqpa,W1Bl9BHGcN,Dumbbell Row,8,27.215574566138386,fake_id_600
2020-03-23,jNd7MYWFQY,dXqYJgUYO6,clDMzXgCYz,Deadlift,10,43.091326396385774,fake_id_549
2020-07-22,OM38C1uq5G,6REm9Tfqpa,DxRa89QDwP,Dumbbell Row,10,20.41168092460379,fake_id_573
2019-11-30,JHD3p2IDb5,52vo7F7CLd,eHWlX35Ic1,Close-Grip Bench Press,3,86.18265279277155,fake_id_528
2019-10-08,ZbrhS8MQo3,h85ZOw37Wc,YTh8E36BhJ,Dumbbell Bench Press,11,11.339822735890994,fake_id_523
2019-09-01,g2vCGK3EHK,mvkMgAdecH,fK7qTla5dc,Dumbbell Shoulder Press,15,11.339822735890994,fake_id_527
2019-09-18,EMOCwZFZnk,52vo7F7CLd,PJURYrNEA9,Close-Grip Bench Press,12,40.0,fake_id_529
2020-01-08,p5A2d0EMoq,mnwUcsbS9T,JCls2EwdUi,Barbell Bench Press,8,52.16318458509857,fake_id_569
2019-08-15,47IWjEQm2p,G1mxtZtEs5,657tEio54T,Back Squat,4,92.98654643430615,fake_id_513
2019-11-04,Q2vErX8cxd,G1mxtZtEs5,DaEyyru2LU,Back Squat,5,120.20212100044454,fake_id_617
2019-08-13,Qn9aCxEz89,mnwUcsbS9T,2ljQDczv2h,Barbell Bench Press,8,83.91468824559335,fake_id_508
2020-05-13,lnz3XPxFpP,mnwUcsbS9T,lnrBB6V4gE,Barbell Bench Press,12,15.87575183024739,fake_id_522
2019-08-12,7f5FnBEOa8,ZAIuKpHvue,j8QbWUgGXM,Dumbbell Lunge,8,9.071858188712795,fake_id_533
2020-01-13,bHCidMQNup,mvkMgAdecH,bMwvalHS4f,Dumbbell Shoulder Press,6,20.0,fake_id_543
2020-06-23,FH0eZi1CCK,6REm9Tfqpa,PKa1aICSKB,Dumbbell Row,6,15.87575183024739,fake_id_506
2019-10-21,BWPsXANxI1,6REm9Tfqpa,wPty1341M0,Dumbbell Row,8,27.215574566138386,fake_id_562
2019-11-02,6mz75ABu2y,6REm9Tfqpa,9DKtnssshO,Dumbbell Row,4,18.14371637742559,fake_id_506
2020-01-21,VkcOJKwIKD,G1mxtZtEs5,yfX6n9FRB9,Back Squat,6,75.0,fake_id_529
2020-02-09,4vmzTaSpHY,bOhZg3HbGM,7aLQ1u8w4B,Dumbbell Bent Over Row,12,11.339822735890994,fake_id_556
2019-10-22,msAyyklKCL,ZAIuKpHvue,GIOplmsAzP,Dumbbell Lunge,3,18.14371637742559,fake_id_533
2019-09-19,kfc1MqnqtF,G1mxtZtEs5,PjtPhfayuY,Back Squat,10,83.91468824559335,fake_id_586
2019-09-16,itkf0at9OJ,mvkMgAdecH,NbQDJvk45o,Dumbbell Shoulder Press,15,6.8038936415345965,fake_id_561
2020-07-12,TX8NEJbmEn,G1mxtZtEs5,vXB9X15cgt,Back Squat,10,55.0,fake_id_596
2019-09-06,qTxTjM01EY,52vo7F7CLd,sNZA5gcdm9,Close-Grip Bench Press,12,20.41168092460379,fake_id_522
2019-12-04,xWmr3TX4sW,G1mxtZtEs5,tdfP8CC5g9,Back Squat,8,102.05840462301894,fake_id_536
2020-06-23,YcSE7USLGV,G1mxtZtEs5,aUD5SC3Uz6,Back Squat,5,80.0,fake_id_596
2020-01-23,Om9ngPcfSY,G1mxtZtEs5,vFogvu8wRs,Back Squat,8,43.091326396385774,fake_id_535
2020-02-03,TfneD2BMYK,dXqYJgUYO6,HSMJwR0BxJ,Deadlift,8,43.091326396385774,fake_id_569
2020-01-19,0D5SYBTE70,dXqYJgUYO6,ZbxmjvhrLm,Deadlift,10,83.91468824559335,fake_id_502
2019-11-22,F1iqKHvAs7,mnwUcsbS9T,HUibRxJ6U2,Barbell Bench Press,26,38.55539730202938,fake_id_629
2019-09-26,pEFbo808Rw,mnwUcsbS9T,KR1oIPeet7,Barbell Bench Press,10,92.98654643430615,fake_id_516
2019-11-19,Ch1LVOMqXe,52vo7F7CLd,nIBhjBPLoj,Close-Grip Bench Press,8,83.91468824559335,fake_id_512
2020-05-23,fdTn8VGuZ7,h85ZOw37Wc,MjfJ09diZ9,Dumbbell Bench Press,4,22.67964547178199,fake_id_593
2019-08-29,N0vFl6Thv6,mvkMgAdecH,z59gqTzZno,Dumbbell Shoulder Press,8,15.87575183024739,fake_id_601
2019-10-10,59kWIHEHpv,mnwUcsbS9T,W9IxguEKl8,Barbell Bench Press,15,65.77097186816776,fake_id_508
2019-10-26,wdzIUDZ0FT,mvkMgAdecH,w48D7zYlZG,Dumbbell Shoulder Press,8,22.67964547178199,fake_id_587
2019-10-11,ZMEue1ZOcR,dXqYJgUYO6,G2f4gICtLS,Deadlift,10,83.91468824559335,fake_id_536
2020-05-26,FmPYwytb6w,52vo7F7CLd,39CcamLxZT,Close-Grip Bench Press,12,47.62725549074217,fake_id_534
2020-06-29,4C0vLVZOyP,mvkMgAdecH,Kh6zNEo3UD,Dumbbell Shoulder Press,5,15.87575183024739,fake_id_546
2019-09-11,yFMop2dE0O,G1mxtZtEs5,aSUiI0JoN8,Back Squat,10,40.82336184920758,fake_id_510
2020-02-02,3ORaNgcMGq,mnwUcsbS9T,drUEuRq8AA,Barbell Bench Press,10,61.235042773811365,fake_id_548
2020-04-21,KiuRkLlsIr,bOhZg3HbGM,zv0InsWxvK,Dumbbell Bent Over Row,12,18.0,fake_id_585
2020-06-20,7zbMSB1Bqq,G1mxtZtEs5,FLsES9xZ2i,Back Squat,5,61.235042773811365,fake_id_560
2019-10-07,qQF6dLaHET,mvkMgAdecH,PiFA9Ygg9a,Dumbbell Shoulder Press,6,17.00973410383649,fake_id_504
2020-01-06,Aul1K6EuwV,52vo7F7CLd,vaErxWD0vs,Close-Grip Bench Press,7,20.41168092460379,fake_id_535
2019-10-02,cKCDS7Fcl4,dXqYJgUYO6,6vg7xJ4vPn,Deadlift,3,47.62725549074217,fake_id_501
2020-07-21,IBKxCDXUEz,h85ZOw37Wc,pLy6z4CsNz,Dumbbell Bench Press,23,12.473805009480094,fake_id_573
2019-11-29,npoQwpAzzL,h85ZOw37Wc,VB4zI44OVT,Dumbbell Bench Press,6,6.8038936415345965,fake_id_594
2020-01-08,nDU24Yj7Dy,mnwUcsbS9T,H6lNl6GfuO,Barbell Bench Press,3,74.84283005688056,fake_id_617
2019-12-24,T3bDtDE3il,mnwUcsbS9T,EuTEAkFtO3,Barbell Bench Press,10,83.91468824559335,fake_id_509
2020-06-26,Gx3tsTr4Xt,G1mxtZtEs5,ShKMkW0FrT,Back Squat,15,36.28743275485118,fake_id_523
2019-10-01,jm8EeBU7f5,dXqYJgUYO6,RRLPnwwI7g,Deadlift,8,60.0,fake_id_597
2019-09-12,akir3HygtX,mvkMgAdecH,i6HNNHafj1,Dumbbell Shoulder Press,10,14.0,fake_id_585
2019-10-12,HVYpwtfwFu,mnwUcsbS9T,fi7vqJuome,Barbell Bench Press,6,60.0,fake_id_529
2019-11-07,fOJC7B2HtK,52vo7F7CLd,LXlHZQtKL4,Close-Grip Bench Press,12,61.235042773811365,fake_id_509
2019-10-01,thuJH6KHS3,mvkMgAdecH,bGFZCJYKBH,Dumbbell Shoulder Press,20,13.607787283069193,fake_id_587
2019-11-21,jIgvWjJ21L,52vo7F7CLd,y6pDKbLgvo,Close-Grip Bench Press,4,86.18265279277155,fake_id_528
2019-12-23,SVdCujPgKf,mvkMgAdecH,tEH4rG3B2F,Dumbbell Shoulder Press,5,22.67964547178199,fake_id_525
2020-01-23,1qG4MtvfDE,52vo7F7CLd,3ADkBL4gFl,Close-Grip Bench Press,5,52.16318458509857,fake_id_518
2020-01-31,ysBtebT8Nn,6REm9Tfqpa,fuirEDK7dI,Dumbbell Row,6,22.67964547178199,fake_id_545
2019-12-22,jllqAgqtRz,bOhZg3HbGM,MevgdfGNHD,Dumbbell Bent Over Row,9,6.350300732098956,fake_id_595
2020-02-05,lbZbULEBfV,G1mxtZtEs5,HpMffu57R2,Back Squat,5,74.84283005688056,fake_id_518
2020-01-31,uuiXtFty7b,mnwUcsbS9T,I2Y2LaR0Y8,Barbell Bench Press,5,70.30690096252415,fake_id_617
2020-05-23,xXNLue1x4z,mvkMgAdecH,vRtU5uZVec,Dumbbell Shoulder Press,8,4.535929094356398,fake_id_522
2019-09-25,J05et4GZ0s,6REm9Tfqpa,aDEqaBdPKz,Dumbbell Row,8,22.67964547178199,fake_id_525
2019-09-01,8FwpxEzoBE,G1mxtZtEs5,C2Olqbk7P3,Back Squat,5,65.77097186816776,fake_id_559
2019-12-18,QddlFcFZyy,h85ZOw37Wc,vlJ7WmVe2J,Dumbbell Bench Press,10,18.0,fake_id_529
2020-06-16,bW2miN8az5,mvkMgAdecH,acctIzRsL8,Dumbbell Shoulder Press,8,9.071858188712795,fake_id_579
2019-08-14,wHt1fA1bps,G1mxtZtEs5,QoYViChtH1,Back Squat,12,88.45061733994974,fake_id_548
2019-10-21,63DPkA2gJ3,mvkMgAdecH,VZB5diqEbb,Dumbbell Shoulder Press,10,2.267964547178199,fake_id_590
2019-08-18,zJTrF8V1Sl,mvkMgAdecH,pCIasFx0Tm,Dumbbell Shoulder Press,12,18.14371637742559,fake_id_586
2020-01-28,ARcb9CrDz5,ZAIuKpHvue,ty60n4Po4l,Dumbbell Lunge,5,5.443114913227677,fake_id_522
2020-06-13,0pxoaf3gVs,G1mxtZtEs5,vSm1bVtre0,Back Squat,10,83.91468824559335,fake_id_586
2019-09-05,c2WljDKvrH,mnwUcsbS9T,AHz1mNsU9o,Barbell Bench Press,5,83.91468824559335,fake_id_532
2019-10-02,p7JzZJv94U,bOhZg3HbGM,JeNK1wYCwd,Dumbbell Bent Over Row,12,11.339822735890994,fake_id_601
2020-04-19,FusWDABTAJ,mnwUcsbS9T,XxorHeovbv,Barbell Bench Press,8,92.98654643430615,fake_id_536
2019-11-26,ykxJgekjGc,52vo7F7CLd,uvTRzSCZRG,Close-Grip Bench Press,15,25.0,fake_id_526
2020-05-09,Q1jBg3CW9q,h85ZOw37Wc,wfzrxcFTEE,Dumbbell Bench Press,8,20.41168092460379,fake_id_584
2019-12-02,smGWHC24SQ,52vo7F7CLd,b5cSmHuGpJ,Close-Grip Bench Press,3,79.37875915123695,fake_id_501
2020-02-18,NbIrVBubEq,mvkMgAdecH,zKkBpytrGW,Dumbbell Shoulder Press,9,16.0,fake_id_514
2019-12-23,GN4SKBOXxV,ZAIuKpHvue,AkdweTApbb,Dumbbell Lunge,8,6.8038936415345965,fake_id_539
2019-12-22,TBfcs1LTwO,mnwUcsbS9T,104MV2ZNfq,Barbell Bench Press,6,43.091326396385774,fake_id_531
2020-06-27,3fUPnNCWtw,h85ZOw37Wc,rRgwiOOGin,Dumbbell Bench Press,8,11.339822735890994,fake_id_588
2020-01-13,vHewAYi9vI,mnwUcsbS9T,RC3EZeX0Ue,Barbell Bench Press,8,83.91468824559335,fake_id_524
2019-12-03,wbR659CWG0,h85ZOw37Wc,5YSDeBU72B,Dumbbell Bench Press,6,31.75150366049478,fake_id_536
2019-09-27,nzif0tgCQh,h85ZOw37Wc,ysLBkA93kg,Dumbbell Bench Press,15,23.813627745371086,fake_id_504
2020-01-18,eOHkBvVecC,52vo7F7CLd,CofVqygy3p,Close-Grip Bench Press,10,43.091326396385774,fake_id_532
2019-08-18,ByLbMlNt1T,6REm9Tfqpa,OUdecljGMC,Dumbbell Row,12,24.947610018960187,fake_id_559
2019-10-27,I3rDmTJohs,mnwUcsbS9T,iYguFqa3cH,Barbell Bench Press,12,47.62725549074217,fake_id_511
2020-08-09,lbIjOO1Btm,mvkMgAdecH,h7QBNUKiCe,Dumbbell Shoulder Press,10,6.8038936415345965,fake_id_621
2019-10-18,inhxpIZO5W,mnwUcsbS9T,62t3FqCBJY,Barbell Bench Press,6,52.16318458509857,fake_id_533
2019-12-15,mJSr1TCXfS,dXqYJgUYO6,kfYq4rZ2Nk,Deadlift,3,65.77097186816776,fake_id_620
2020-02-13,oLKEbM4C4D,mvkMgAdecH,LC6LDt0HAd,Dumbbell Shoulder Press,4,15.87575183024739,fake_id_504
2020-02-08,xtu2F4dJCw,mnwUcsbS9T,hqlvM1iD64,Barbell Bench Press,6,70.30690096252415,fake_id_548
2019-08-21,cu0PE2Yww3,6REm9Tfqpa,ieBvdHWkog,Dumbbell Row,8,27.215574566138386,fake_id_551
2020-05-11,g4i1j4MtDu,h85ZOw37Wc,BkRLyQujGk,Dumbbell Bench Press,12,18.14371637742559,fake_id_536
2019-08-16,49XTYM7DrY,mnwUcsbS9T,DFiWnjZ7Fe,Barbell Bench Press,5,60.0,fake_id_543
2020-03-30,pC9TjzjBlg,6REm9Tfqpa,ETFsDoA2HE,Dumbbell Row,8,4.535929094356398,fake_id_521
2020-03-12,5E225kS2RH,52vo7F7CLd,oSMEn5p4c0,Close-Grip Bench Press,5,79.37875915123695,fake_id_500
2019-09-09,s9TDgD1sY0,mvkMgAdecH,TEXXZXAQ83,Dumbbell Shoulder Press,13,4.535929094356398,fake_id_625
2020-01-22,xAVpgt48fL,6REm9Tfqpa,D5AoN3wGik,Dumbbell Row,5,15.87575183024739,fake_id_594
2019-09-29,TleSjbcul4,dXqYJgUYO6,bGjWU61F7f,Deadlift,12,43.091326396385774,fake_id_527
2019-09-03,aTkzcAATuW,mnwUcsbS9T,v4L1rG30Ab,Barbell Bench Press,5,65.0,fake_id_543
2019-11-27,DvBZl9QKVJ,mvkMgAdecH,Hr0rM9BU5n,Dumbbell Shoulder Press,11,6.8038936415345965,fake_id_522
2020-05-20,CazRJejBuk,mnwUcsbS9T,mEAKgKCQiZ,Barbell Bench Press,6,45.0,fake_id_582
2019-09-12,xgL6PirlUu,6REm9Tfqpa,C0a6zUR3O2,Dumbbell Row,10,20.41168092460379,fake_id_538
2019-08-22,uJOGWvHzmi,6REm9Tfqpa,DmtOxCKFEr,Dumbbell Row,10,18.14371637742559,fake_id_586
2019-08-19,dxF8M2MUfR,mnwUcsbS9T,CqtEHyVXln,Barbell Bench Press,12,27.215574566138386,fake_id_520
2019-10-15,FGx9GQ3qzD,6REm9Tfqpa,O921wBtIRV,Dumbbell Row,9,11.339822735890994,fake_id_561
2020-01-08,kIjpujMXWH,h85ZOw37Wc,2qdPQVxUfl,Dumbbell Bench Press,6,31.75150366049478,fake_id_598
2020-07-24,g5Pe3Y0Pw3,G1mxtZtEs5,rUDHmLEr66,Back Squat,6,43.091326396385774,fake_id_506
2019-11-02,7iRTPxbgzO,52vo7F7CLd,BZFMe6hxer,Close-Grip Bench Press,6,70.30690096252415,fake_id_512
2020-04-20,BnOcMK9yLQ,dXqYJgUYO6,Um8EIIiWWb,Deadlift,10,47.62725549074217,fake_id_525
2019-11-08,k0zGfoYXzb,mnwUcsbS9T,DVDr3ZJert,Barbell Bench Press,5,72.57486550970236,fake_id_617
2019-09-19,jWAC0PhtJ9,mnwUcsbS9T,XFnoCBBaHe,Barbell Bench Press,6,72.57486550970236,fake_id_531
2019-09-06,mOZVyRP3KB,52vo7F7CLd,DXQOrL2POZ,Close-Grip Bench Press,10,47.62725549074217,fake_id_527
2019-11-11,SmEBESiybz,mvkMgAdecH,ExrJGi5Nug,Dumbbell Shoulder Press,10,14.0,fake_id_585
2019-10-29,TSDdOGFxzs,G1mxtZtEs5,bqBPnkFVjr,Back Squat,10,124.73805009480093,fake_id_598
2020-07-06,5R4cnzhgwB,h85ZOw37Wc,nWAXnArp3L,Dumbbell Bench Press,6,22.67964547178199,fake_id_592
2019-12-09,GcgIipQyGR,h85ZOw37Wc,n7bVD8VLDK,Dumbbell Bench Press,8,22.67964547178199,fake_id_538
2019-10-16,TOiTcR8ZXc,G1mxtZtEs5,OBmRlFFY1K,Back Squat,5,43.091326396385774,fake_id_504
2019-09-27,m62EJ5Wxoc,G1mxtZtEs5,W7N7BlR1yX,Back Squat,10,36.28743275485118,fake_id_518
2019-10-04,oF0jb6NSGw,mvkMgAdecH,8XrVHN8nIL,Dumbbell Shoulder Press,6,6.350300732098956,fake_id_595
2019-11-27,Mt0mL5HHxH,ZAIuKpHvue,BD2ksPc9HR,Dumbbell Lunge,8,13.607787283069193,fake_id_583
2019-11-15,qBsgcsKXA6,G1mxtZtEs5,vV3lpwmNUU,Back Squat,5,97.52247552866254,fake_id_525
2019-09-24,UZvgLFSOlO,6REm9Tfqpa,vuBqzrDjaH,Dumbbell Row,12,18.14371637742559,fake_id_538
2020-01-09,I2TCDzTtB7,G1mxtZtEs5,Yz2hCEHUhQ,Back Squat,5,63.50300732098956,fake_id_518
2020-06-14,9ov8kChoTo,G1mxtZtEs5,tC6BwdhzfW,Back Squat,5,70.0,fake_id_596
2020-01-21,s1QgLYha8E,G1mxtZtEs5,HUywSppNsC,Back Squat,8,61.235042773811365,fake_id_534
2020-05-09,lF2UN7yCS5,h85ZOw37Wc,I74qKDn7kH,Dumbbell Bench Press,10,22.67964547178199,fake_id_587
2019-09-26,pciSChamyt,6REm9Tfqpa,GGXFjglJSv,Dumbbell Row,10,15.87575183024739,fake_id_602
2020-02-03,wynT7abHD7,G1mxtZtEs5,mu95ubdGDJ,Back Squat,8,92.98654643430615,fake_id_524
2019-12-22,faujHnSwiw,h85ZOw37Wc,G4TdGdUqVm,Dumbbell Bench Press,12,13.607787283069193,fake_id_568
2019-09-16,JribdngZ76,6REm9Tfqpa,LLxvR1PmDc,Dumbbell Row,12,9.071858188712795,fake_id_590
2019-08-15,lWy3CH1fhK,52vo7F7CLd,8WCahJhFwg,Close-Grip Bench Press,6,97.52247552866254,fake_id_512
2020-08-09,Fs5hYDRFKj,mnwUcsbS9T,ohoYqHsxkb,Barbell Bench Press,5,110.0,fake_id_596
2019-08-16,UOUcxUqWlL,6REm9Tfqpa,fJPzTAcGCZ,Dumbbell Row,20,22.67964547178199,fake_id_598
2019-12-27,v7Egwdiqll,mnwUcsbS9T,sQihAU16BE,Barbell Bench Press,31,13.607787283069193,fake_id_522
2020-01-30,q7SRwUIhbM,mnwUcsbS9T,8s8RCbA672,Barbell Bench Press,6,60.0,fake_id_581
2020-02-18,0K8ASyXTlK,mvkMgAdecH,nSTlDx7WHG,Dumbbell Shoulder Press,10,6.8038936415345965,fake_id_507
2019-10-17,FzEdzmHveA,h85ZOw37Wc,nXZmIk344E,Dumbbell Bench Press,6,36.28743275485118,fake_id_562
2019-10-23,e6OcgYlq6G,mnwUcsbS9T,BYKWsTJQUC,Barbell Bench Press,6,61.235042773811365,fake_id_549
2020-08-04,tK9FfmODoD,mvkMgAdecH,368PrZnUND,Dumbbell Shoulder Press,10,9.071858188712795,fake_id_579
2019-09-23,EGmgEzKEkj,h85ZOw37Wc,dVALcw75ZX,Dumbbell Bench Press,10,9.071858188712795,fake_id_561
2020-04-08,EDOjkzYA1u,mvkMgAdecH,x1j7oXA0fQ,Dumbbell Shoulder Press,10,4.535929094356398,fake_id_578
2019-12-20,v0T7zoU77a,G1mxtZtEs5,4jthcItq1r,Back Squat,3,108.86229826455354,fake_id_516
2019-09-17,AIm257xbIB,mvkMgAdecH,8uEErBHXFw,Dumbbell Shoulder Press,10,6.8038936415345965,fake_id_578
2019-08-28,OUwEXTXswN,6REm9Tfqpa,9p0TtubAHc,Dumbbell Row,10,22.67964547178199,fake_id_586
2020-07-23,Xk22zTJO83,mnwUcsbS9T,BtJTGSEjnp,Barbell Bench Press,5,90.71858188712795,fake_id_534
2020-01-13,EaVlgpEaNM,52vo7F7CLd,avKGbRCmHn,Close-Grip Bench Press,8,70.30690096252415,fake_id_501
2019-10-08,cRFz0r2kK6,6REm9Tfqpa,s0so23Lrb1,Dumbbell Row,5,6.350300732098956,fake_id_595
2020-02-04,tMPSKcMZfW,mnwUcsbS9T,Mpf6fVhxKd,Barbell Bench Press,5,65.0,fake_id_529
2020-05-14,h9dgBGGwHg,52vo7F7CLd,0HlRCw2xhA,Close-Grip Bench Press,8,56.69911367945497,fake_id_511
2020-04-01,Nwn6CkO2UA,52vo7F7CLd,iIMDGDzvjt,Close-Grip Bench Press,13,43.091326396385774,fake_id_536
2020-02-07,m68PKubnQF,G1mxtZtEs5,LT8TssCOGm,Back Squat,4,45.35929094356398,fake_id_504
2019-11-02,I7VRQz0jCM,mvkMgAdecH,1WTfKo01Pd,Dumbbell Shoulder Press,10,18.14371637742559,fake_id_565
2019-10-17,EpRgi9IOiK,dXqYJgUYO6,aMqAUAKzPB,Deadlift,4,65.77097186816776,fake_id_620
2019-12-20,DDE10RgeuA,G1mxtZtEs5,k2u7qyMelE,Back Squat,6,43.091326396385774,fake_id_561
2019-11-13,Ax7mu6fgut,ZAIuKpHvue,E67dpfvKtW,Dumbbell Lunge,7,4.535929094356398,fake_id_626
2020-06-25,yg9Gge00IR,6REm9Tfqpa,3asWHybjYy,Dumbbell Row,6,18.14371637742559,fake_id_515
2020-02-29,ASS9TCxMHe,G1mxtZtEs5,ajqeBBRTzV,Back Squat,5,120.0,fake_id_596
2019-12-04,ixjgZXeZo7,G1mxtZtEs5,hp0EbAJLzA,Back Squat,3,61.235042773811365,fake_id_518
2019-10-04,82Af9imQ2k,6REm9Tfqpa,4FyS05dcE4,Dumbbell Row,7,13.607787283069193,fake_id_506
2019-09-28,k0J8AMiFLu,mnwUcsbS9T,5MmxbPc4jx,Barbell Bench Press,6,74.84283005688056,fake_id_532
2020-05-30,k8RJkdsdFJ,ZAIuKpHvue,KNtTraosV1,Dumbbell Lunge,4,10.205840462301895,fake_id_593
2019-09-26,rKiRPamBgR,mnwUcsbS9T,wzLDX1Pi8z,Barbell Bench Press,10,52.16318458509857,fake_id_629
